Order_ID,Customer_ID,Product_Category,Order_Date,Quantity,Revenue
ORD_00103143,CUST_011593,Clothing,2023-06-29,4,552.6
ORD_00104495,CUST_011868,Sports,2023-06-29,1,121.77
ORD_00100388,CUST_010306,Books,2023-06-29,1,33.7144
ORD_00103437,CUST_010971,Clothing,2023-06-29,4,555.52
ORD_00100252,CUST_013528,Clothing,2023-06-29,3,184.05
ORD_00104792,CUST_010299,Electronics,2023-06-29,6,9709.2
ORD_00104192,CUST_011443,Beauty,2023-06-29,1,78.81
ORD_00103345,CUST_013282,Electronics,2023-06-29,3,1424.01
ORD_00100395,CUST_011583,Sports,2023-06-29,1,251.8718
ORD_00101681,CUST_011398,Home & Garden,2023-06-30,3,623.6772
ORD_00100890,CUST_010080,Books,2023-06-30,1,54.89
ORD_00103669,CUST_012289,Books,2023-06-30,3,97.5975
ORD_00101191,CUST_014403,Clothing,2023-06-30,5,689.15
ORD_00103388,CUST_012033,Books,2023-07-01,3,94.74
ORD_00103166,CUST_013341,Beauty,2023-07-01,2,162.44
ORD_00100262,CUST_010618,Beauty,2023-07-01,4,302.48
ORD_00104700,CUST_012954,Sports,2023-07-01,3,444.555
ORD_00103524,CUST_013851,Sports,2023-07-01,1,153.816
ORD_00100672,CUST_013655,Books,2023-07-01,3,90.39
ORD_00100071,CUST_011332,Books,2023-07-01,2,47.3
ORD_00100911,CUST_014418,Sports,2023-07-01,2,785.9
ORD_00101151,CUST_012169,Books,2023-07-02,2,46.52
ORD_00101400,CUST_012091,Clothing,2023-07-02,3,821.25
ORD_00104359,CUST_010666,Electronics,2023-07-02,5,4219.0975
ORD_00101414,CUST_013792,Clothing,2023-07-03,2,46.62
ORD_00100577,CUST_010432,Clothing,2023-07-03,2,234.1104
ORD_00100574,CUST_011230,Electronics,2023-07-03,4,5850.4992
ORD_00104118,CUST_014119,Beauty,2023-07-03,3,362.94
ORD_00102966,CUST_012213,Electronics,2023-07-03,1,1976.63
ORD_00101293,CUST_013011,Electronics,2023-07-03,1,1381.1
ORD_00102136,CUST_012167,Books,2023-07-03,1,32.83
ORD_00102411,CUST_011337,Electronics,2023-07-03,1,816.98
ORD_00101330,CUST_014486,Electronics,2023-07-04,2,2896.7484
ORD_00104810,CUST_014087,Home & Garden,2023-07-04,2,151.54
ORD_00104774,CUST_013449,Home & Garden,2023-07-04,2,1330.1778
ORD_00100833,CUST_012116,Sports,2023-07-04,1,467.03
ORD_00104965,CUST_014917,Sports,2023-07-04,4,295.76
ORD_00104250,CUST_014840,Beauty,2023-07-04,2,106.62
ORD_00101052,CUST_014035,Sports,2023-07-04,3,421.104
ORD_00101028,CUST_010928,Sports,2023-07-04,2,441.18
ORD_00104729,CUST_010900,Beauty,2023-07-05,3,154.4328
ORD_00103271,CUST_011450,Home & Garden,2023-07-05,7,1606.57
ORD_00103662,CUST_012177,Books,2023-07-05,1,12.2944
ORD_00100729,CUST_013590,Sports,2023-07-05,1,290.6542
ORD_00101287,CUST_010880,Home & Garden,2023-07-05,1,519.57
ORD_00101742,CUST_010962,Sports,2023-07-05,2,613.2
ORD_00101498,CUST_012665,Electronics,2023-07-05,1,654.09
ORD_00101737,CUST_014857,Books,2023-07-05,4,113.43
ORD_00100689,CUST_014574,Home & Garden,2023-07-05,1,482.5
ORD_00102569,CUST_014082,Sports,2023-07-06,3,1024.8543
ORD_00103811,CUST_013723,Clothing,2023-07-06,1,211.83
ORD_00101808,CUST_010390,Electronics,2023-07-06,2,3395.98
ORD_00100836,CUST_014774,Sports,2023-07-06,4,1631.24
ORD_00103963,CUST_010680,Beauty,2023-07-06,4,523.56
ORD_00104204,CUST_013759,Home & Garden,2023-07-07,2,632.74
ORD_00104262,CUST_014369,Home & Garden,2023-07-07,2,60.831
ORD_00103526,CUST_014233,Clothing,2023-07-07,5,764.4
ORD_00103563,CUST_011758,Home & Garden,2023-07-07,1,236.95
ORD_00102831,CUST_012764,Beauty,2023-07-07,4,364.12
ORD_00102142,CUST_010316,Beauty,2023-07-08,2,160.5276
ORD_00104724,CUST_013252,Home & Garden,2023-07-08,1,268.58
ORD_00102335,CUST_010184,Beauty,2023-07-08,1,111.804
ORD_00104832,CUST_010178,Beauty,2023-07-08,1,114.24
ORD_00102605,CUST_013180,Electronics,2023-07-08,6,2602.236
ORD_00101825,CUST_011696,Electronics,2023-07-08,3,2477.52
ORD_00104375,CUST_013170,Clothing,2023-07-08,2,142.0
ORD_00104037,CUST_011080,Home & Garden,2023-07-08,4,859.88
ORD_00101010,CUST_010970,Home & Garden,2023-07-08,7,2686.7484
ORD_00103912,CUST_011461,Clothing,2023-07-08,2,518.34
ORD_00100428,CUST_013084,Sports,2023-07-08,1,249.23
ORD_00103513,CUST_014933,Electronics,2023-07-09,1,1969.43
ORD_00103658,CUST_012800,Books,2023-07-09,1,42.06
ORD_00103723,CUST_014932,Clothing,2023-07-09,2,175.94
ORD_00101417,CUST_011730,Electronics,2023-07-09,1,1271.7321
ORD_00101739,CUST_014404,Books,2023-07-09,2,57.8
ORD_00103080,CUST_014308,Clothing,2023-07-09,1,100.84
ORD_00102665,CUST_010665,Electronics,2023-07-10,1,500.3175
ORD_00103594,CUST_014634,Electronics,2023-07-10,2,2459.78
ORD_00100924,CUST_010182,Electronics,2023-07-10,5,6546.65
ORD_00103803,CUST_010626,Electronics,2023-07-10,1,1268.35
ORD_00100467,CUST_013538,Beauty,2023-07-10,1,48.12
ORD_00102867,CUST_012282,Clothing,2023-07-10,3,628.68
ORD_00103984,CUST_014654,Home & Garden,2023-07-10,2,1335.8148
ORD_00100325,CUST_010213,Books,2023-07-10,1,35.93
ORD_00103597,CUST_014266,Electronics,2023-07-11,4,4425.72
ORD_00100771,CUST_010611,Clothing,2023-07-11,2,176.24
ORD_00104198,CUST_011468,Electronics,2023-07-11,2,1483.728
ORD_00103227,CUST_012686,Sports,2023-07-11,5,469.152
ORD_00102294,CUST_010821,Home & Garden,2023-07-11,3,1766.58
ORD_00102006,CUST_013776,Home & Garden,2023-07-11,3,512.64
ORD_00101952,CUST_012934,Clothing,2023-07-11,4,556.738
ORD_00101799,CUST_014189,Clothing,2023-07-11,1,166.9356
ORD_00100506,CUST_014399,Home & Garden,2023-07-11,6,304.5
ORD_00100683,CUST_012448,Clothing,2023-07-12,3,674.2122
ORD_00103293,CUST_014490,Clothing,2023-07-12,2,52.7982
ORD_00100747,CUST_011605,Electronics,2023-07-12,2,2706.02
ORD_00102587,CUST_013154,Home & Garden,2023-07-12,2,1313.98
ORD_00103010,CUST_012894,Beauty,2023-07-12,2,258.92
ORD_00100666,CUST_010732,Books,2023-07-12,1,38.8765
ORD_00101224,CUST_010538,Books,2023-07-12,1,25.81
ORD_00103084,CUST_013098,Sports,2023-07-12,1,92.54
ORD_00102000,CUST_013155,Books,2023-07-12,2,99.76
ORD_00104988,CUST_014498,Sports,2023-07-12,2,519.9692
ORD_00100923,CUST_014031,Home & Garden,2023-07-12,1,174.03
ORD_00101839,CUST_011443,Sports,2023-07-13,4,591.472
ORD_00102362,CUST_013362,Beauty,2023-07-13,1,10.03
ORD_00103381,CUST_011474,Books,2023-07-13,1,22.83
ORD_00101569,CUST_014812,Sports,2023-07-13,2,103.536
ORD_00100554,CUST_014175,Beauty,2023-07-13,3,94.65
ORD_00100080,CUST_014724,Home & Garden,2023-07-14,1,487.54
ORD_00100948,CUST_013175,Sports,2023-07-14,2,228.62
ORD_00100639,CUST_011684,Books,2023-07-14,1,33.94
ORD_00103765,CUST_013209,Home & Garden,2023-07-14,1,113.03
ORD_00101567,CUST_011072,Clothing,2023-07-14,1,190.78
ORD_00103819,CUST_012566,Beauty,2023-07-14,1,13.34
ORD_00104030,CUST_010733,Electronics,2023-07-14,2,1102.76
ORD_00101165,CUST_013588,Clothing,2023-07-14,1,31.96
ORD_00100703,CUST_014351,Electronics,2023-07-15,4,6484.24
ORD_00101585,CUST_012249,Beauty,2023-07-15,3,69.645
ORD_00100371,CUST_010901,Electronics,2023-07-15,3,3090.9
ORD_00100136,CUST_011517,Clothing,2023-07-16,4,1101.08
ORD_00101683,CUST_011497,Home & Garden,2023-07-16,1,230.22
ORD_00103902,CUST_014632,Books,2023-07-16,1,13.56
ORD_00101631,CUST_012762,Beauty,2023-07-16,2,25.08
ORD_00102086,CUST_014330,Electronics,2023-07-16,2,2174.3
ORD_00102542,CUST_014654,Books,2023-07-16,1,29.4636
ORD_00100929,CUST_011488,Home & Garden,2023-07-16,4,2188.1784
ORD_00104697,CUST_013518,Home & Garden,2023-07-17,1,22.1088
ORD_00102999,CUST_013183,Sports,2023-07-17,2,191.92
ORD_00104415,CUST_013142,Home & Garden,2023-07-17,1,340.35
ORD_00101816,CUST_011561,Beauty,2023-07-17,2,86.3882
ORD_00101470,CUST_014771,Home & Garden,2023-07-17,1,489.21
ORD_00102667,CUST_014337,Books,2023-07-17,7,351.8592
ORD_00101667,CUST_011331,Books,2023-07-18,5,197.4
ORD_00104930,CUST_011154,Home & Garden,2023-07-18,4,1707.4
ORD_00103100,CUST_012909,Sports,2023-07-18,3,648.6
ORD_00100805,CUST_010572,Home & Garden,2023-07-18,5,2638.4
ORD_00100801,CUST_012071,Electronics,2023-07-18,1,742.24
ORD_00104785,CUST_012576,Home & Garden,2023-07-18,2,141.8154
ORD_00104407,CUST_013968,Clothing,2023-07-18,3,651.45
ORD_00103318,CUST_014845,Beauty,2023-07-18,5,304.359
ORD_00101187,CUST_010435,Electronics,2023-07-18,3,1760.97
ORD_00103131,CUST_013666,Home & Garden,2023-07-18,1,780.31
ORD_00103853,CUST_012758,Sports,2023-07-18,2,773.94
ORD_00102971,CUST_014382,Books,2023-07-18,1,53.73
ORD_00104202,CUST_013278,Books,2023-07-18,2,32.096
ORD_00101561,CUST_013608,Beauty,2023-07-19,1,49.005
ORD_00102492,CUST_014186,Clothing,2023-07-19,2,117.3
ORD_00103116,CUST_013337,Clothing,2023-07-19,2,129.46
ORD_00102707,CUST_010497,Sports,2023-07-19,1,208.49
ORD_00102900,CUST_011090,Books,2023-07-19,1,13.21
ORD_00104735,CUST_010667,Clothing,2023-07-19,2,423.24
ORD_00103971,CUST_012609,Clothing,2023-07-19,5,308.6
ORD_00101140,CUST_014823,Sports,2023-07-19,1,196.88
ORD_00104115,CUST_014040,Sports,2023-07-20,1,239.64
ORD_00103212,CUST_013913,Sports,2023-07-20,2,199.06
ORD_00103223,CUST_013229,Clothing,2023-07-20,7,921.06
ORD_00100889,CUST_013121,Clothing,2023-07-20,1,254.65
ORD_00100983,CUST_014681,Sports,2023-07-20,1,122.1772
ORD_00103052,CUST_010165,Books,2023-07-20,1,17.28
ORD_00104840,CUST_012890,Beauty,2023-07-20,2,26.72
ORD_00101663,CUST_013845,Clothing,2023-07-20,4,650.52
ORD_00102261,CUST_010088,Books,2023-07-20,5,195.2
ORD_00102870,CUST_010141,Sports,2023-07-20,5,1477.55
ORD_00102734,CUST_012741,Home & Garden,2023-07-20,4,1202.2
ORD_00102476,CUST_014680,Clothing,2023-07-20,2,414.04
ORD_00103938,CUST_013893,Electronics,2023-07-21,3,2124.54
ORD_00104026,CUST_012953,Books,2023-07-21,7,308.28
ORD_00103635,CUST_013208,Beauty,2023-07-21,1,144.95
ORD_00100812,CUST_014413,Home & Garden,2023-07-21,1,524.708
ORD_00104901,CUST_010410,Electronics,2023-07-21,1,1367.83
ORD_00101562,CUST_011632,Home & Garden,2023-07-22,3,1479.75
ORD_00100261,CUST_012097,Clothing,2023-07-22,7,1785.0
ORD_00101461,CUST_013314,Home & Garden,2023-07-22,4,646.64
ORD_00104233,CUST_013289,Electronics,2023-07-22,2,2128.7
ORD_00102482,CUST_010394,Clothing,2023-07-22,2,153.14
ORD_00103236,CUST_010385,Sports,2023-07-23,2,970.5
ORD_00103781,CUST_011307,Clothing,2023-07-23,1,220.38
ORD_00101193,CUST_013433,Beauty,2023-07-23,1,86.618
ORD_00104928,CUST_013195,Electronics,2023-07-23,1,1143.05
ORD_00100896,CUST_014961,Sports,2023-07-23,2,696.22
ORD_00100118,CUST_013250,Electronics,2023-07-23,1,97.42
ORD_00101367,CUST_013789,Home & Garden,2023-07-23,6,3567.018
ORD_00104252,CUST_014707,Clothing,2023-07-23,1,192.64
ORD_00102975,CUST_013022,Electronics,2023-07-23,1,361.35
ORD_00103266,CUST_011035,Sports,2023-07-24,5,124.61
ORD_00100484,CUST_014620,Sports,2023-07-24,2,502.24
ORD_00103653,CUST_012749,Home & Garden,2023-07-24,4,1008.44
ORD_00104534,CUST_010632,Beauty,2023-07-24,1,28.45
ORD_00102729,CUST_010329,Sports,2023-07-24,7,3349.29
ORD_00103533,CUST_011116,Electronics,2023-07-24,1,1020.25
ORD_00100114,CUST_012026,Electronics,2023-07-24,5,6403.6
ORD_00100702,CUST_014373,Beauty,2023-07-24,3,121.5555
ORD_00100309,CUST_010359,Electronics,2023-07-24,4,3742.5928
ORD_00100289,CUST_011328,Sports,2023-07-24,2,277.6196
ORD_00103865,CUST_011285,Clothing,2023-07-25,2,110.44
ORD_00101075,CUST_012629,Clothing,2023-07-25,1,64.52
ORD_00104745,CUST_011000,Home & Garden,2023-07-25,2,87.237
ORD_00103645,CUST_011808,Sports,2023-07-25,3,152.643
ORD_00104092,CUST_011440,Clothing,2023-07-25,1,46.6074
ORD_00104909,CUST_014271,Beauty,2023-07-26,1,59.42
ORD_00100654,CUST_013567,Beauty,2023-07-26,1,112.9128
ORD_00102946,CUST_014105,Clothing,2023-07-26,2,139.62
ORD_00101068,CUST_010307,Electronics,2023-07-26,1,1476.42
ORD_00104550,CUST_011653,Sports,2023-07-26,2,401.2
ORD_00102603,CUST_013236,Electronics,2023-07-26,4,3302.2112
ORD_00102943,CUST_012277,Beauty,2023-07-27,2,276.7
ORD_00102394,CUST_011871,Home & Garden,2023-07-27,2,555.04
ORD_00101036,CUST_011078,Electronics,2023-07-27,1,1673.6815
ORD_00102220,CUST_013760,Electronics,2023-07-27,4,4074.0924
ORD_00101500,CUST_010425,Clothing,2023-07-27,3,726.15
ORD_00100539,CUST_013505,Beauty,2023-07-27,1,128.691
ORD_00103727,CUST_012530,Electronics,2023-07-27,4,7991.44
ORD_00102003,CUST_014207,Books,2023-07-27,1,29.24
ORD_00101198,CUST_012210,Home & Garden,2023-07-27,1,39.85
ORD_00103175,CUST_011626,Books,2023-07-27,1,34.95
ORD_00103239,CUST_012686,Electronics,2023-07-27,2,535.32
ORD_00102087,CUST_010789,Electronics,2023-07-28,4,7168.896
ORD_00100764,CUST_012418,Sports,2023-07-28,4,1124.4
ORD_00104329,CUST_012645,Clothing,2023-07-28,1,265.92
ORD_00103933,CUST_014941,Electronics,2023-07-28,1,724.37
ORD_00102146,CUST_011942,Home & Garden,2023-07-28,2,1456.5
ORD_00104885,CUST_014450,Clothing,2023-07-28,3,334.68
ORD_00101866,CUST_010024,Electronics,2023-07-28,2,2055.92
ORD_00101018,CUST_011662,Electronics,2023-07-29,1,172.465
ORD_00100054,CUST_012137,Beauty,2023-07-29,1,20.78
ORD_00104919,CUST_012794,Clothing,2023-07-29,3,738.42
ORD_00102748,CUST_013744,Electronics,2023-07-29,2,3032.035
ORD_00104561,CUST_013802,Home & Garden,2023-07-29,3,1895.916
ORD_00101597,CUST_013124,Books,2023-07-29,1,34.29
ORD_00102595,CUST_012538,Beauty,2023-07-29,1,70.2715
ORD_00101646,CUST_013079,Beauty,2023-07-29,1,85.85
ORD_00102125,CUST_011839,Books,2023-07-30,1,11.23
ORD_00100713,CUST_011255,Beauty,2023-07-30,1,143.25
ORD_00104726,CUST_013322,Clothing,2023-07-30,1,68.84
ORD_00100217,CUST_014626,Electronics,2023-07-30,1,1416.89
ORD_00102627,CUST_014342,Clothing,2023-07-30,4,522.7424
ORD_00101447,CUST_010968,Home & Garden,2023-07-30,1,590.6796
ORD_00102737,CUST_010875,Clothing,2023-07-30,1,119.7742
ORD_00101071,CUST_011088,Beauty,2023-07-30,3,162.03
ORD_00101559,CUST_013080,Books,2023-07-30,1,18.1925
ORD_00103457,CUST_013262,Clothing,2023-07-31,1,64.24
ORD_00101372,CUST_013534,Sports,2023-07-31,2,538.7368
ORD_00100876,CUST_012175,Clothing,2023-07-31,1,68.6668
ORD_00100525,CUST_011693,Electronics,2023-07-31,4,4325.72
ORD_00100498,CUST_013731,Sports,2023-07-31,5,449.95
ORD_00102449,CUST_011215,Home & Garden,2023-07-31,1,730.44
ORD_00102723,CUST_010733,Books,2023-08-01,1,40.25
ORD_00100147,CUST_010813,Beauty,2023-08-01,1,83.11
ORD_00102349,CUST_010681,Beauty,2023-08-01,1,147.58
ORD_00104628,CUST_014584,Beauty,2023-08-02,1,33.67
ORD_00104061,CUST_010013,Clothing,2023-08-02,1,201.66
ORD_00103945,CUST_011839,Books,2023-08-03,1,34.19
ORD_00102526,CUST_011316,Sports,2023-08-03,1,65.36
ORD_00100631,CUST_012173,Clothing,2023-08-03,1,144.74
ORD_00101678,CUST_012204,Beauty,2023-08-03,3,190.77
ORD_00102251,CUST_013879,Clothing,2023-08-03,1,13.472
ORD_00101522,CUST_014965,Electronics,2023-08-03,3,2520.2676
ORD_00100523,CUST_011942,Beauty,2023-08-03,1,13.42
ORD_00103042,CUST_011605,Clothing,2023-08-03,1,145.46
ORD_00101726,CUST_011187,Clothing,2023-08-03,3,364.02
ORD_00102666,CUST_011910,Electronics,2023-08-04,1,641.28
ORD_00104592,CUST_013707,Books,2023-08-04,3,136.47
ORD_00104858,CUST_012793,Sports,2023-08-04,1,154.13
ORD_00103788,CUST_013033,Electronics,2023-08-04,2,2049.1452
ORD_00102072,CUST_014123,Home & Garden,2023-08-04,5,2634.15
ORD_00100062,CUST_014955,Beauty,2023-08-04,1,69.8
ORD_00103480,CUST_014642,Clothing,2023-08-04,2,208.8504
ORD_00100830,CUST_013925,Sports,2023-08-04,2,539.9
ORD_00103300,CUST_011336,Beauty,2023-08-04,2,153.34
ORD_00102415,CUST_014994,Sports,2023-08-04,3,1128.75
ORD_00101132,CUST_011371,Sports,2023-08-04,2,610.7556
ORD_00101958,CUST_010626,Beauty,2023-08-04,3,175.23
ORD_00100799,CUST_012497,Beauty,2023-08-04,1,89.2254
ORD_00104312,CUST_012013,Electronics,2023-08-05,1,1228.75
ORD_00103702,CUST_012766,Home & Garden,2023-08-05,1,189.12
ORD_00104654,CUST_011346,Clothing,2023-08-05,1,115.14
ORD_00100828,CUST_012301,Clothing,2023-08-05,2,204.14
ORD_00104830,CUST_011995,Home & Garden,2023-08-05,2,437.8
ORD_00103047,CUST_011291,Electronics,2023-08-05,1,1496.89
ORD_00100992,CUST_014408,Clothing,2023-08-05,1,37.97
ORD_00101885,CUST_010536,Sports,2023-08-05,2,816.57
ORD_00102313,CUST_010363,Home & Garden,2023-08-05,1,410.45
ORD_00103323,CUST_011068,Electronics,2023-08-06,5,4763.905
ORD_00100237,CUST_014157,Clothing,2023-08-06,2,595.98
ORD_00101392,CUST_014798,Sports,2023-08-06,4,559.76
ORD_00100016,CUST_012578,Beauty,2023-08-06,1,142.84
ORD_00101809,CUST_012635,Home & Garden,2023-08-06,3,469.8
ORD_00103899,CUST_010006,Electronics,2023-08-06,1,563.77
ORD_00100814,CUST_014834,Electronics,2023-08-06,1,928.22
ORD_00100778,CUST_011813,Beauty,2023-08-07,2,135.08
ORD_00104580,CUST_014837,Beauty,2023-08-07,5,362.4815
ORD_00104144,CUST_011106,Books,2023-08-07,1,34.54
ORD_00103538,CUST_014695,Books,2023-08-07,2,82.3
ORD_00100057,CUST_014405,Sports,2023-08-07,2,877.88
ORD_00101331,CUST_014090,Beauty,2023-08-07,1,71.3252
ORD_00101176,CUST_012635,Electronics,2023-08-07,2,3507.42
ORD_00102638,CUST_011234,Home & Garden,2023-08-07,1,279.53
ORD_00104007,CUST_011918,Books,2023-08-08,3,127.1424
ORD_00100037,CUST_013977,Sports,2023-08-08,3,913.3488
ORD_00103913,CUST_011933,Beauty,2023-08-09,6,342.18
ORD_00100230,CUST_014517,Books,2023-08-09,1,37.1664
ORD_00101750,CUST_012456,Clothing,2023-08-09,1,243.75
ORD_00101067,CUST_012480,Sports,2023-08-10,3,1343.61
ORD_00102740,CUST_010102,Clothing,2023-08-10,4,395.08
ORD_00102522,CUST_010211,Sports,2023-08-10,2,622.34
ORD_00102786,CUST_013697,Sports,2023-08-10,4,1328.0
ORD_00103680,CUST_011012,Books,2023-08-11,3,80.58
ORD_00103843,CUST_011060,Home & Garden,2023-08-11,3,789.39
ORD_00103979,CUST_010647,Beauty,2023-08-11,1,15.4
ORD_00102452,CUST_011909,Home & Garden,2023-08-11,5,730.6
ORD_00103767,CUST_014993,Electronics,2023-08-12,4,4932.9696
ORD_00101880,CUST_010459,Books,2023-08-13,1,36.976
ORD_00104705,CUST_013027,Clothing,2023-08-13,1,175.2955
ORD_00103285,CUST_014040,Clothing,2023-08-13,2,33.34
ORD_00101714,CUST_012432,Books,2023-08-13,4,154.08
ORD_00104604,CUST_011081,Books,2023-08-13,3,114.96
ORD_00102863,CUST_011381,Sports,2023-08-13,1,71.36
ORD_00104209,CUST_014945,Beauty,2023-08-13,3,92.94
ORD_00101143,CUST_012880,Beauty,2023-08-13,7,394.73
ORD_00102903,CUST_010542,Books,2023-08-13,1,37.1889
ORD_00102726,CUST_010346,Clothing,2023-08-13,1,95.1696
ORD_00100517,CUST_010253,Home & Garden,2023-08-14,1,563.11
ORD_00102116,CUST_012925,Books,2023-08-14,1,55.39
ORD_00100776,CUST_014305,Clothing,2023-08-14,4,1068.0
ORD_00103168,CUST_013018,Beauty,2023-08-14,1,36.59
ORD_00101200,CUST_012815,Home & Garden,2023-08-14,1,75.94
ORD_00104851,CUST_013393,Books,2023-08-14,3,148.8
ORD_00100004,CUST_013437,Books,2023-08-14,2,89.64
ORD_00101836,CUST_013623,Home & Garden,2023-08-14,3,321.12
ORD_00100795,CUST_014371,Clothing,2023-08-14,3,892.53
ORD_00104584,CUST_011184,Beauty,2023-08-14,1,49.99
ORD_00101271,CUST_014124,Clothing,2023-08-15,4,759.52
ORD_00101521,CUST_012484,Clothing,2023-08-15,1,96.2222
ORD_00103573,CUST_010769,Beauty,2023-08-15,3,104.9286
ORD_00102343,CUST_012660,Electronics,2023-08-15,1,70.89
ORD_00103032,CUST_011112,Beauty,2023-08-15,1,121.15
ORD_00100292,CUST_010752,Books,2023-08-16,2,26.637
ORD_00104819,CUST_011486,Electronics,2023-08-16,2,184.34
ORD_00103397,CUST_014702,Home & Garden,2023-08-16,2,485.5
ORD_00103694,CUST_014536,Sports,2023-08-16,1,226.31
ORD_00103330,CUST_010063,Beauty,2023-08-16,2,136.534
ORD_00101805,CUST_011896,Home & Garden,2023-08-16,2,263.08
ORD_00104302,CUST_012406,Books,2023-08-16,2,36.2328
ORD_00103672,CUST_011210,Books,2023-08-16,2,43.84
ORD_00103769,CUST_010594,Sports,2023-08-17,2,424.0
ORD_00104361,CUST_011280,Books,2023-08-17,1,28.2
ORD_00103230,CUST_010838,Sports,2023-08-17,1,350.89
ORD_00102058,CUST_011118,Beauty,2023-08-17,5,301.14
ORD_00100825,CUST_013083,Sports,2023-08-17,1,168.99
ORD_00100691,CUST_012911,Beauty,2023-08-17,7,322.98
ORD_00104691,CUST_011713,Sports,2023-08-17,2,407.14
ORD_00104793,CUST_015000,Electronics,2023-08-17,1,842.81
ORD_00100331,CUST_014168,Electronics,2023-08-18,2,932.9138
ORD_00100677,CUST_010070,Home & Garden,2023-08-18,2,1262.286
ORD_00104492,CUST_011307,Beauty,2023-08-18,1,91.3835
ORD_00100575,CUST_013436,Home & Garden,2023-08-18,3,2018.61
ORD_00104717,CUST_012904,Beauty,2023-08-18,1,51.49
ORD_00101778,CUST_014289,Clothing,2023-08-19,1,154.03
ORD_00100769,CUST_013630,Beauty,2023-08-19,1,74.3328
ORD_00102814,CUST_014968,Beauty,2023-08-19,2,45.58
ORD_00102391,CUST_012805,Home & Garden,2023-08-19,2,494.52
ORD_00102104,CUST_014159,Beauty,2023-08-19,1,17.98
ORD_00103581,CUST_013072,Electronics,2023-08-19,2,2827.32
ORD_00104609,CUST_014249,Clothing,2023-08-19,4,205.36
ORD_00102085,CUST_012344,Clothing,2023-08-19,1,296.39
ORD_00102477,CUST_011169,Beauty,2023-08-19,2,192.948
ORD_00100704,CUST_012039,Beauty,2023-08-20,2,263.12
ORD_00100203,CUST_011154,Beauty,2023-08-20,1,11.52
ORD_00101990,CUST_013570,Clothing,2023-08-20,4,978.44
ORD_00103095,CUST_010185,Beauty,2023-08-20,3,299.97
ORD_00100383,CUST_014351,Beauty,2023-08-20,3,398.25
ORD_00101533,CUST_010208,Beauty,2023-08-20,1,75.452
ORD_00101851,CUST_012350,Beauty,2023-08-20,1,128.74
ORD_00100865,CUST_012266,Sports,2023-08-20,1,321.35
ORD_00103043,CUST_013683,Sports,2023-08-20,3,368.52
ORD_00100239,CUST_014704,Books,2023-08-20,7,135.52
ORD_00100184,CUST_012355,Beauty,2023-08-21,1,19.71
ORD_00102110,CUST_010083,Books,2023-08-21,1,33.1253
ORD_00103686,CUST_013627,Beauty,2023-08-21,1,94.58
ORD_00102724,CUST_012137,Clothing,2023-08-21,2,101.62
ORD_00100649,CUST_014832,Sports,2023-08-21,2,598.5628
ORD_00104630,CUST_011341,Clothing,2023-08-21,2,318.96
ORD_00101850,CUST_010197,Books,2023-08-21,2,86.56
ORD_00104836,CUST_011169,Electronics,2023-08-21,1,325.647
ORD_00101194,CUST_012672,Electronics,2023-08-22,3,3425.2794
ORD_00101526,CUST_014669,Sports,2023-08-22,1,148.6168
ORD_00102681,CUST_011559,Sports,2023-08-22,2,710.22
ORD_00103549,CUST_012605,Books,2023-08-22,1,36.9036
ORD_00104639,CUST_010811,Home & Garden,2023-08-22,1,82.24
ORD_00102548,CUST_014949,Beauty,2023-08-22,4,158.916
ORD_00102398,CUST_012008,Beauty,2023-08-22,1,119.64
ORD_00103076,CUST_014192,Home & Garden,2023-08-22,1,69.07
ORD_00103398,CUST_014111,Sports,2023-08-22,7,1130.136
ORD_00102143,CUST_014534,Electronics,2023-08-22,4,2397.2244
ORD_00102953,CUST_010318,Beauty,2023-08-23,2,237.84
ORD_00102862,CUST_012853,Home & Garden,2023-08-23,1,360.0903
ORD_00103706,CUST_012583,Sports,2023-08-23,1,354.399
ORD_00103709,CUST_013272,Sports,2023-08-23,1,364.21
ORD_00102418,CUST_012207,Home & Garden,2023-08-23,1,184.9716
ORD_00103038,CUST_014775,Sports,2023-08-23,1,283.45
ORD_00104674,CUST_012050,Books,2023-08-23,3,157.59
ORD_00101770,CUST_014265,Home & Garden,2023-08-23,1,527.3424
ORD_00101387,CUST_010448,Clothing,2023-08-24,2,276.7
ORD_00100853,CUST_010976,Books,2023-08-24,2,27.6912
ORD_00102160,CUST_013432,Sports,2023-08-24,2,648.0066
ORD_00103338,CUST_014538,Electronics,2023-08-24,2,1087.48
ORD_00103464,CUST_012712,Home & Garden,2023-08-24,3,1553.25
ORD_00102093,CUST_014086,Electronics,2023-08-25,1,1178.06
ORD_00104371,CUST_011042,Books,2023-08-25,2,21.6
ORD_00100997,CUST_013167,Books,2023-08-25,3,92.3304
ORD_00104159,CUST_012008,Beauty,2023-08-25,4,291.824
ORD_00103030,CUST_011123,Books,2023-08-25,2,50.66
ORD_00104827,CUST_010993,Sports,2023-08-25,2,584.56
ORD_00103623,CUST_014874,Books,2023-08-25,3,158.58
ORD_00102868,CUST_010548,Electronics,2023-08-26,2,1137.8
ORD_00104623,CUST_010203,Books,2023-08-26,2,50.8842
ORD_00102987,CUST_010646,Electronics,2023-08-26,1,1906.91
ORD_00101893,CUST_010765,Clothing,2023-08-26,2,294.46
ORD_00102757,CUST_014003,Beauty,2023-08-26,1,118.62
